id,date,store_nbr,onpromotion,sales_per_trans
644,2014-10-10,48,6,2.322478991596639
645,2014-10-11,48,9,2.3566833452466045
646,2014-10-12,48,2,2.61961503208066
647,2014-10-13,48,2,1.9896907216494846
648,2014-10-14,48,9,1.6632346632346633
649,2014-10-15,48,2,1.7867260218535006
650,2014-10-16,48,2,1.7610657498925655
651,2014-10-17,48,8,1.742701440249124
652,2014-10-18,48,3,2.3208235600729736
653,2014-10-19,48,4,2.7968464351005484
654,2014-10-20,48,10,2.054384017758047
655,2014-10-21,48,10,1.8991341991341992
656,2014-10-22,48,8,1.7357112161581436
657,2014-10-23,48,3,1.93766696349065
658,2014-10-24,48,4,1.890749601275917
659,2014-10-25,48,8,2.2012320328542097
660,2014-10-26,48,13,2.767622859684234
661,2014-10-27,48,6,2.021659174499387
662,2014-10-28,48,3,1.7210791037951532
663,2014-10-29,48,3,1.8738779174147218
664,2014-10-30,48,11,1.618961625282167
665,2014-10-31,48,15,2.1805401405845357
666,2014-11-01,48,11,3.1270291162071633
667,2014-11-02,48,11,3.1261410788381743
668,2014-11-03,48,10,3.514378378378378
669,2014-11-04,48,10,2.618208516886931
670,2014-11-05,48,13,2.6668984700973573
671,2014-11-06,48,13,2.0659126365054603
672,2014-11-07,48,15,2.172075471698113
673,2014-11-08,48,9,2.6344774590163933
674,2014-11-09,48,10,2.9453551912568305
675,2014-11-10,48,10,2.0961460446247466
676,2014-11-11,48,8,2.0357142857142856
677,2014-11-12,48,7,2.047658175842235
678,2014-11-13,48,10,1.766952789699571
679,2014-11-14,48,22,1.885
680,2014-11-15,48,16,2.435440302539168
681,2014-11-16,48,15,2.75664955669622
682,2014-11-17,48,14,2.050757575757576
683,2014-11-18,48,19,1.9370245139475908
684,2014-11-19,48,25,1.7301518438177874
685,2014-11-20,48,27,1.6917950853810912
686,2014-11-21,48,23,4.793116348671904
687,2014-11-22,48,22,2.3078415073427543
688,2014-11-23,48,26,3.0645308924485124
689,2014-11-24,48,17,2.192733017377567
690,2014-11-25,48,18,2.046623093681917
691,2014-11-26,48,23,1.941151744430433
692,2014-11-27,48,16,1.7746288798920378
693,2014-11-28,48,21,2.089974293059126
694,2014-11-29,48,26,2.7263030303030305
695,2014-11-30,48,23,3.444906444906445
696,2014-12-01,48,23,4.131554160125589
697,2014-12-02,48,28,2.83014434373951
698,2014-12-03,48,19,3.0778087927424984
699,2014-12-04,48,25,2.341040462427746
700,2014-12-05,48,20,2.1923854447439353
701,2014-12-06,48,21,2.8431857531535987
702,2014-12-07,48,26,3.4229131175468486
703,2014-12-08,48,20,2.5638051044083525
704,2014-12-09,48,33,2.4066914498141263
705,2014-12-10,48,26,2.0386324786324788
706,2014-12-11,48,36,2.0273025118310883
707,2014-12-12,48,24,2.115740740740741
708,2014-12-13,48,15,2.5620791245791246
709,2014-12-14,48,25,2.9454135029755797
710,2014-12-15,48,23,2.5
711,2014-12-16,48,23,2.294478527607362
712,2014-12-17,48,21,2.1285196543072207
713,2014-12-18,48,16,2.3823919384778574
714,2014-12-19,48,21,2.3615502294747577
715,2014-12-20,48,26,2.3591343341782025
716,2014-12-21,48,19,3.0681579867179307
717,2014-12-22,48,18,2.296030774610946
718,2014-12-23,48,29,2.073166800966962
719,2014-12-24,48,14,1.9153504063793896
720,2014-12-26,48,20,2.2403351742525235
721,2014-12-27,48,32,2.1842048633527007
722,2014-12-28,48,26,2.268238924399383
723,2014-12-29,48,30,1.998559423769508
724,2014-12-30,48,28,1.9398042074567798
725,2014-12-31,48,19,1.5063694267515924
726,2015-01-02,48,27,3.08314707197139
727,2015-01-03,48,31,2.8423130515559683
728,2015-01-04,48,22,3.338654012079379
729,2015-01-05,48,26,2.651799446324208
730,2015-01-06,48,39,2.488523466940733
731,2015-01-07,48,35,2.1576271186440676
732,2015-01-08,48,17,2.0620356612184247
733,2015-01-09,48,20,1.899338721528288
734,2015-01-10,48,14,2.450462351387054
735,2015-01-11,48,17,2.8381057268722465
736,2015-01-12,48,19,2.077961019490255
737,2015-01-13,48,26,1.799338022341746
738,2015-01-14,48,23,1.7977913175932978
739,2015-01-15,48,10,1.6512922465208748
740,2015-01-16,48,4,1.8389136904761905
741,2015-01-17,48,11,2.4247133757961783
742,2015-01-18,48,5,2.768674136321195
743,2015-01-19,48,7,2.07309721175584
744,2015-01-20,48,9,1.983910891089109
745,2015-01-21,48,5,1.9540507859733978
746,2015-01-22,48,6,1.660946002511511
747,2015-01-23,48,13,2.0743348982785603
748,2015-01-24,48,5,2.4085412914844353
749,2015-01-25,48,6,2.7112725568314975
750,2015-01-26,48,5,2.0993136859103756
751,2015-01-27,48,7,1.8029823768639854
752,2015-01-28,48,10,1.9786950732356858
753,2015-01-29,48,22,1.8321332133213322
754,2015-01-30,48,19,2.126803340926348
755,2015-01-31,48,11,2.8625249500998002
756,2015-02-01,48,5,3.6415845734646823
757,2015-02-02,48,5,2.9037629037629036
758,2015-02-03,48,9,2.7123795404002964
759,2015-02-04,48,8,2.4848936963819472
760,2015-02-05,48,9,2.116530156366344
761,2015-02-06,48,16,1.9023467070401212
762,2015-02-07,48,8,2.550049800796813
763,2015-02-08,48,12,2.9056383970177073
764,2015-02-09,48,18,2.179748555895345
765,2015-02-10,48,14,1.962015503875969
766,2015-02-11,48,6,1.7392335045436587
767,2015-02-12,48,11,1.6638655462184875
768,2015-02-13,48,7,1.5874299937772247
769,2015-02-14,48,8,1.585044359949303
770,2015-02-15,48,6,2.050556438791733
771,2015-02-16,48,6,1.965694132734851
772,2015-02-17,48,11,2.21593984962406
773,2015-02-18,48,8,1.9390291262135921
774,2015-02-19,48,4,1.9185720016044925
775,2015-02-20,48,6,1.9294649061848506
776,2015-02-21,48,7,2.4074074074074074
777,2015-02-22,48,10,2.792296786389414
778,2015-02-23,48,8,2.4214711729622267
779,2015-02-24,48,7,2.08735332464146
780,2015-02-25,48,6,2.078958976621085
781,2015-02-26,48,13,1.7679661813057774
782,2015-02-27,48,8,2.0213822069492173
783,2015-02-28,48,15,2.8039466940030753
784,2015-03-01,48,13,3.520875557357114
785,2015-03-02,48,6,2.7393176548526004
786,2015-03-03,48,8,2.6828908554572273
787,2015-03-04,48,7,2.358117816091954
788,2015-03-05,48,10,2.1415895061728394
789,2015-03-06,48,13,2.1204001429081814
790,2015-03-07,48,12,2.761094674556213
791,2015-03-08,48,11,2.8290004482294937
792,2015-03-09,48,8,2.1403699673558214
793,2015-03-10,48,10,2.125248508946322
794,2015-03-11,48,8,1.8479674796747967
795,2015-03-12,48,13,1.7714285714285714
796,2015-03-13,48,13,1.9950351675630948
797,2015-03-14,48,14,2.44904214559387
798,2015-03-15,48,14,2.774866682123812
799,2015-03-16,48,11,2.288135593220339
800,2015-03-17,48,11,2.0775347912524853
801,2015-03-18,48,17,1.838211382113821
802,2015-03-19,48,13,1.7539616346955798
803,2015-03-20,48,11,1.8719788519637461
804,2015-03-21,48,14,2.4266526204898606
805,2015-03-22,48,12,2.776104905293832
806,2015-03-23,48,12,2.517038777908343
807,2015-03-24,48,8,2.1357504215851604
808,2015-03-25,48,16,2.017695295640915
809,2015-03-26,48,8,1.7686832740213523
810,2015-03-27,48,11,1.9611964430072757
811,2015-03-28,48,12,2.4656724817107483
812,2015-03-29,48,12,3.0809909480705095
813,2015-03-30,48,14,2.2458233890214796
814,2015-03-31,48,9,2.243306169965076
815,2015-04-01,48,19,2.8160845882729895
816,2015-04-02,48,4,2.2679012345679013
817,2015-04-03,48,12,2.4360306178239477
818,2015-04-04,48,11,2.9435391324305713
819,2015-04-05,48,8,3.0917493237150584
820,2015-04-06,48,6,2.5477370333663694
821,2015-04-07,48,10,2.088662220478619
822,2015-04-08,48,10,2.0793327908869
823,2015-04-09,48,6,1.7912581699346406
824,2015-04-10,48,11,1.948082138705928
825,2015-04-11,48,9,2.4041150092323926
826,2015-04-12,48,13,2.7230004518752824
827,2015-04-13,48,9,2.09713664371149
828,2015-04-14,48,5,1.914762741652021
829,2015-04-15,48,4,1.9643687064291246
830,2015-04-16,48,19,2.165615141955836
831,2015-04-17,48,19,2.0422374429223744
832,2015-04-18,48,18,2.3005923000987165
833,2015-04-19,48,15,2.9833370362141745
834,2015-04-20,48,22,2.2585592011412268
835,2015-04-21,48,18,2.040433513964152
836,2015-04-22,48,21,1.8811677631578947
837,2015-04-23,48,24,2.025144270403957
838,2015-04-24,48,22,1.992756385817766
839,2015-04-25,48,20,2.3561497326203207
840,2015-04-26,48,21,2.639000235793445
841,2015-04-27,48,23,1.9750613246116109
842,2015-04-28,48,20,1.8047977422389463
843,2015-04-29,48,20,2.004230118443316
844,2015-04-30,48,23,1.9853099247581512
845,2015-05-01,48,24,3.1344186046511626
846,2015-05-02,48,25,3.095981087470449
847,2015-05-03,48,30,3.3495036101083033
848,2015-05-04,48,27,2.7118526242613834
849,2015-05-05,48,21,2.6288814066591843
850,2015-05-06,48,20,2.361273792093704
851,2015-05-07,48,15,2.051948051948052
852,2015-05-08,48,20,2.0660214310404426
853,2015-05-09,48,23,2.1690624329543016
854,2015-05-10,48,23,2.1278026905829597
855,2015-05-11,48,19,2.3190737833594977
856,2015-05-12,48,22,2.3069139966273187
857,2015-05-13,48,19,1.962360992301112
858,2015-05-14,48,21,1.7778745644599303
859,2015-05-15,48,16,2.0722117202268433
860,2015-05-16,48,16,2.6046986721144023
861,2015-05-17,48,8,2.8562807331247204
862,2015-05-18,48,18,2.1948543321982594
863,2015-05-19,48,11,1.7402443831296808
864,2015-05-20,48,20,1.852869846402587
865,2015-05-21,48,13,1.813733905579399
866,2015-05-22,48,21,1.8812838360402167
867,2015-05-23,48,16,2.7785565939771546
868,2015-05-24,48,21,3.032942238267148
869,2015-05-25,48,9,2.25282871634803
870,2015-05-26,48,18,2.06175468483816
871,2015-05-27,48,10,1.7683712935109583
872,2015-05-28,48,10,1.9387477313974593
873,2015-05-29,48,17,2.2524953789279114
874,2015-05-30,48,15,3.1040205703599812
875,2015-05-31,48,17,3.438487034509651
876,2015-06-01,48,17,2.9144525547445257
877,2015-06-02,48,17,2.776097912167027
878,2015-06-03,48,17,2.5714802750633368
879,2015-06-04,48,16,2.2403386087596613
880,2015-06-05,48,17,2.3958923512747874
881,2015-06-06,48,16,2.8844433399602387
882,2015-06-07,48,21,3.3940265486725663
883,2015-06-08,48,8,2.36621359223301
884,2015-06-09,48,12,2.2341302555647156
885,2015-06-10,48,17,2.0373073803730737
886,2015-06-11,48,14,1.8224564248074584
887,2015-06-12,48,19,2.0487898578563195
888,2015-06-13,48,8,2.4773347897323865
889,2015-06-14,48,14,2.6986496090973704
890,2015-06-15,48,22,2.1020656136087483
891,2015-06-16,48,26,2.3380281690140845
892,2015-06-17,48,22,2.2154328241284764
893,2015-06-18,48,29,1.9132165605095541
894,2015-06-19,48,24,1.8921532168092228
895,2015-06-20,48,12,2.2271734381826125
896,2015-06-21,48,15,2.2151992129857354
897,2015-06-22,48,20,2.226141849238767
898,2015-06-23,48,21,2.419984076433121
899,2015-06-24,48,20,1.9832584728460596
900,2015-06-25,48,6,2.023358307624504
901,2015-06-26,48,12,1.922925678332678
902,2015-06-27,48,6,2.7235209235209235
903,2015-06-28,48,6,3.0556480380499407
904,2015-06-29,48,5,2.1961033460398136
905,2015-06-30,48,7,2.459636925453843
906,2015-07-01,48,10,3.1470588235294117
907,2015-07-02,48,16,2.4945091514143094
908,2015-07-03,48,9,2.4757373929590867
909,2015-07-04,48,10,3.141062801932367
910,2015-07-05,48,9,3.269530380592032
911,2015-07-06,48,10,2.8301422319474834
912,2015-07-07,48,12,2.7844583096993762
913,2015-07-08,48,8,2.4069640914036996
914,2015-07-09,48,13,2.178843226788432
915,2015-07-10,48,14,2.1120815138282385
916,2015-07-11,48,12,2.417172593235039
917,2015-07-12,48,14,2.657817109144543
918,2015-07-13,48,13,2.2050130939019827
919,2015-07-14,48,16,2.085310029130254
920,2015-07-15,48,8,1.9463015647226174
921,2015-07-16,48,10,2.161214953271028
922,2015-07-17,48,12,2.0634804815760672
923,2015-07-18,48,18,2.4281850148769273
924,2015-07-19,48,15,2.636006867794947
925,2015-07-20,48,20,2.388970051132213
926,2015-07-21,48,14,1.9398862713241267
927,2015-07-22,48,18,2.011106855610877
928,2015-07-23,48,16,2.256237623762376
929,2015-07-24,48,14,2.087122526900382
930,2015-07-25,48,22,2.4317736060521153
931,2015-07-26,48,20,2.7271099744245526
932,2015-07-27,48,19,2.155775075987842
933,2015-07-28,48,28,2.021564482029598
934,2015-07-29,48,18,1.9138795986622072
935,2015-07-30,48,13,2.051948051948052
936,2015-07-31,48,17,2.5097493036211698
937,2015-08-01,48,8,3.0973089860643923
938,2015-08-02,48,7,3.2096774193548385
939,2015-08-03,48,7,2.671496062992126
940,2015-08-04,48,9,2.5494830132939437
941,2015-08-05,48,4,2.282386163078009
942,2015-08-06,48,10,2.037852452684434
943,2015-08-07,48,15,2.0316852367688023
944,2015-08-08,48,15,2.409397944199706
945,2015-08-09,48,15,2.3974235104669885
946,2015-08-10,48,14,2.4266738953645977
947,2015-08-11,48,14,2.2022603273577555
948,2015-08-12,48,16,1.8270916334661356
949,2015-08-13,48,12,1.8916941090376875
950,2015-08-14,48,14,2.1570188133140378
951,2015-08-15,48,15,2.569190600522193
952,2015-08-16,48,12,2.629647630619684
953,2015-08-17,48,13,2.2165242165242165
954,2015-08-18,48,12,1.802034428794992
955,2015-08-19,48,11,2.01003861003861
956,2015-08-20,48,11,1.96652558676414
957,2015-08-21,48,14,1.9401957230880753
958,2015-08-22,48,13,2.147188695908154
959,2015-08-23,48,11,2.5727839522905938
960,2015-08-24,48,8,2.226696495152871
961,2015-08-25,48,7,2.109920634920635
962,2015-08-26,48,11,1.9518581081081081
963,2015-08-27,48,8,1.8452231956612433
964,2015-08-28,48,13,1.8917151162790697
965,2015-08-29,48,11,2.6551820728291315
966,2015-08-30,48,14,2.9315135266877896
967,2015-08-31,48,15,2.7911784975878704
968,2015-09-01,48,17,3.179248313523932
969,2015-09-02,48,15,2.961908030199039
970,2015-09-03,48,8,2.7040280210157617
971,2015-09-04,48,12,2.4934652066407628
972,2015-09-05,48,8,3.011996161228407
973,2015-09-06,48,10,3.275136726966765
974,2015-09-07,48,12,2.3233597692862293
975,2015-09-08,48,7,2.179960707269155
976,2015-09-09,48,10,2.0260008254230293
977,2015-09-10,48,11,1.8684099536060734
978,2015-09-11,48,10,1.9519906323185012
979,2015-09-12,48,13,2.4863661658319423
980,2015-09-13,48,17,2.8412885022337173
981,2015-09-14,48,9,1.9799291617473436
982,2015-09-15,48,9,2.2322659100121607
983,2015-09-16,48,12,2.101681016810168
984,2015-09-17,48,6,1.99734395750332
985,2015-09-18,48,10,1.9500201531640469
986,2015-09-19,48,17,2.6483337848821455
987,2015-09-20,48,11,2.866304884065121
988,2015-09-21,48,9,2.3117944725574153
989,2015-09-22,48,7,2.035056967572305
990,2015-09-23,48,7,2.2927725602286646
991,2015-09-24,48,9,1.9734395750332006
992,2015-09-25,48,17,2.015873015873016
993,2015-09-26,48,14,2.6381344307270234
994,2015-09-27,48,13,3.1070565490575155
995,2015-09-28,48,13,2.1712824882829143
996,2015-09-29,48,11,2.181642512077295
997,2015-09-30,48,14,2.4747601168126825
998,2015-10-01,48,11,3.3824236182629592
999,2015-10-02,48,14,3.260154414232964
1000,2015-10-03,48,14,4.198260073260073
1001,2015-10-04,48,17,4.453138252756573
1002,2015-10-05,48,15,3.1471009305654976
1003,2015-10-06,48,16,2.639606396063961
1004,2015-10-07,48,16,2.5157722244981566
1005,2015-10-08,48,16,2.4617003367003365
1006,2015-10-09,48,15,3.1698060941828254
1007,2015-10-10,48,12,2.834261469106338
1008,2015-10-11,48,12,3.2843966179861646
1009,2015-10-12,48,9,2.6055243849805785
1010,2015-10-13,48,9,2.183734939759036
1011,2015-10-14,48,6,2.4070191431175934
1012,2015-10-15,48,10,2.2385242385242385
1013,2015-10-16,48,10,2.2771635531833776
1014,2015-10-17,48,10,3.0298226759806557
1015,2015-10-18,48,10,3.397338403041825
1016,2015-10-19,48,9,2.3664596273291925
1017,2015-10-20,48,7,2.355909694555113
1018,2015-10-21,48,7,1.9995511669658887
1019,2015-10-22,48,8,2.0254545454545454
1020,2015-10-23,48,8,2.5267402376910018
1021,2015-10-24,48,8,2.884809417040359
1022,2015-10-25,48,8,3.216976516634051
1023,2015-10-26,48,6,2.3970588235294117
1024,2015-10-27,48,6,2.174655908875178
1025,2015-10-28,48,7,2.093572778827977
1026,2015-10-29,48,21,2.083540527100945
1027,2015-10-30,48,34,2.291119076065313
1028,2015-10-31,48,34,3.2017121455323703
1029,2015-11-01,48,49,3.693418013856813
1030,2015-11-02,48,42,3.5629080118694363
1031,2015-11-03,48,41,4.210302575643911
1032,2015-11-04,48,32,3.184090909090909
1033,2015-11-05,48,32,2.6359559722788424
1034,2015-11-06,48,36,2.720868240670221
1035,2015-11-07,48,45,3.564608199273482
1036,2015-11-08,48,33,3.852335996126846
1037,2015-11-09,48,34,2.5270485282418456
1038,2015-11-10,48,36,2.4757808963331827
1039,2015-11-11,48,41,2.3155080213903743
1040,2015-11-12,48,37,1.915538964069062
1041,2015-11-13,48,48,2.237410071942446
1042,2015-11-14,48,75,2.8137254901960786
1043,2015-11-15,48,68,3.245718200502398
1044,2015-11-16,48,49,2.5519937451133696
1045,2015-11-17,48,65,2.431297709923664
1046,2015-11-18,48,62,2.2738715277777777
1047,2015-11-19,48,69,2.0772452303396927
1048,2015-11-20,48,69,2.419776119402985
1049,2015-11-21,48,57,2.654884497634289
1050,2015-11-22,48,60,3.508503401360544
1051,2015-11-23,48,62,2.7280419016921837
1052,2015-11-24,48,55,2.3988095238095237
1053,2015-11-25,48,63,2.0334794738939816
1054,2015-11-26,48,56,2.117039586919105
1055,2015-11-27,48,59,2.26111458985598
1056,2015-11-28,48,72,2.9197700574856285
1057,2015-11-29,48,71,3.351159390014623
1058,2015-11-30,48,50,2.6461647225167906
1059,2015-12-01,48,55,3.401168786524579
1060,2015-12-02,48,60,3.1037766830870277
1061,2015-12-03,48,59,2.5416968817984045
1062,2015-12-04,48,69,2.8508213208179685
1063,2015-12-05,48,57,3.2449501406289953
1064,2015-12-06,48,53,4.030660913013854
1065,2015-12-07,48,66,3.1757177447250085
1066,2015-12-08,48,48,2.6181962653953117
1067,2015-12-09,48,53,2.169568508705526
1068,2015-12-10,48,28,2.209861932938856
1069,2015-12-11,48,32,2.527183444405472
1070,2015-12-12,48,30,2.996486825595985
1071,2015-12-13,48,29,3.260056534029137
1072,2015-12-14,48,26,2.4701208981001725
1073,2015-12-15,48,32,2.411973078285512
1074,2015-12-16,48,29,2.4860701409373975
1075,2015-12-17,48,28,2.414294954721863
1076,2015-12-18,48,20,2.2230907997594707
1077,2015-12-19,48,20,2.9013973627238734
1078,2015-12-20,48,19,3.0032590051457975
1079,2015-12-21,48,19,2.4718234411827726
1080,2015-12-22,48,24,2.548342284491146
1081,2015-12-23,48,10,2.040637191157347
1082,2015-12-24,48,10,1.7984254684838161
1083,2015-12-26,48,15,2.5886998784933173
1084,2015-12-27,48,20,2.814692256783587
1085,2015-12-28,48,8,2.450894165933744
1086,2015-12-29,48,19,2.2472372140837833
1087,2015-12-30,48,14,2.246782569428765
1088,2015-12-31,48,8,1.7612367594254936
1089,2016-01-02,48,22,3.6429820725841715
1090,2016-01-05,48,29,3.029311520109066
1091,2016-01-06,48,29,2.7240293809024134
1092,2016-01-07,48,26,2.4550098231827113
1093,2016-01-08,48,25,2.5537374488657494
1094,2016-01-09,48,23,3.282393669634026
1095,2016-01-10,48,25,3.6493742889647325
1096,2016-01-11,48,32,2.5062604340567614
1097,2016-01-12,48,16,2.3317886932344765
1098,2016-01-13,48,19,2.1461126005361932
1099,2016-01-14,48,27,2.114185331576636
1100,2016-01-15,48,32,1.9860902255639097
1101,2016-01-16,48,27,2.637788998139782
1102,2016-01-17,48,24,3.2163844621513946
1103,2016-01-18,48,24,2.246669358094469
1104,2016-01-19,48,31,2.205372616984402
1105,2016-01-20,48,33,2.2441770186335406
1106,2016-01-21,48,0,2.130832570905764
1107,2016-01-22,48,3,2.6000981354268893
1108,2016-01-23,48,2,2.8288951841359773
1109,2016-01-24,48,2,3.218630694833291
1110,2016-01-25,48,1,2.4980289093298294
1111,2016-01-26,48,1,2.195445920303605
1112,2016-01-27,48,2,2.0161218092252575
1113,2016-01-28,48,42,1.697560975609756
1114,2016-01-29,48,45,2.3170626349892007
1115,2016-01-30,48,46,3.311013443640124
1116,2016-01-31,48,45,3.862135922330097
1117,2016-02-01,48,44,3.5328467153284673
1118,2016-02-02,48,44,3.073271028037383
1119,2016-02-03,48,46,2.689189189189189
1120,2016-02-04,48,63,2.387083993660856
1121,2016-02-05,48,81,2.2643204792212654
1122,2016-02-06,48,100,2.922883487007544
1123,2016-02-07,48,93,2.922998643147897
1124,2016-02-08,48,94,2.9544388609715244
1125,2016-02-09,48,97,3.0831792975970425
1126,2016-02-10,48,83,2.4837816455696204
1127,2016-02-11,48,90,2.176751592356688
1128,2016-02-12,48,91,2.4746376811594204
1129,2016-02-13,48,98,2.7017876489707477
1130,2016-02-14,48,95,2.8732861565678904
1131,2016-02-15,48,88,2.65010101010101
1132,2016-02-16,48,48,2.539049235993209
1133,2016-02-17,48,53,2.421074904782057
1134,2016-02-18,48,35,2.1229582577132486
1135,2016-02-19,48,39,2.115168539325843
1136,2016-02-20,48,52,2.625548085355159
1137,2016-02-21,48,55,3.113140537798072
1138,2016-02-22,48,43,2.5222956234516927
1139,2016-02-23,48,46,2.793315743183817
1140,2016-02-24,48,45,2.415474060822898
1141,2016-02-25,48,13,2.06111645813282
1142,2016-02-26,48,17,2.2238236540907166
1143,2016-02-27,48,20,3.1695062084897487
1144,2016-02-28,48,22,3.4720942140296978
1145,2016-02-29,48,25,2.883693045563549
1146,2016-03-01,48,17,3.7039049235993207
1147,2016-03-02,48,19,3.202294056308655
1148,2016-03-03,48,22,2.8019689511548656
1149,2016-03-04,48,22,2.7763953075008887
1150,2016-03-05,48,32,3.7079491652130576
1151,2016-03-06,48,25,3.938087594588397
1152,2016-03-07,48,26,2.862900188323917
1153,2016-03-08,48,29,2.293025018953753
1154,2016-03-09,48,25,2.4877177311299685
1155,2016-03-10,48,24,2.244483671668138
1156,2016-03-11,48,22,2.2968934329532047
1157,2016-03-12,48,20,2.9805269186712486
1158,2016-03-13,48,22,3.2350923482849603
1159,2016-03-14,48,21,2.3869877482044783
1160,2016-03-15,48,28,2.4081632653061225
1161,2016-03-16,48,24,2.3286590709903594
1162,2016-03-17,48,37,2.1193078324225865
1163,2016-03-18,48,35,2.2086743044189854
1164,2016-03-19,48,41,2.621831797235023
1165,2016-03-20,48,42,2.915420179494153
1166,2016-03-21,48,40,2.408364083640836
1167,2016-03-22,48,42,2.2965357967667437
1168,2016-03-23,48,39,2.6827731092436973
1169,2016-03-24,48,34,2.1631768953068593
1170,2016-03-25,48,46,2.341603739661992
1171,2016-03-26,48,42,2.668025626092021
1172,2016-03-27,48,40,2.962864721485411
1173,2016-03-28,48,38,2.6948193295602962
1174,2016-03-29,48,35,2.0078449469312414
1175,2016-03-30,48,42,2.3111739745403113
1176,2016-03-31,48,29,2.429553264604811
1177,2016-04-01,48,37,3.3823722149410225
1178,2016-04-02,48,29,4.2315282239559435
1179,2016-04-03,48,32,4.551054154609343
1180,2016-04-04,48,29,3.2748782185107865
1181,2016-04-05,48,29,2.864299065420561
1182,2016-04-06,48,32,2.63022113022113
1183,2016-04-07,48,52,2.4997794441993824
1184,2016-04-08,48,77,2.5984526112185686
1185,2016-04-09,48,104,3.1611789697291557
1186,2016-04-10,48,99,3.486506199854121
1187,2016-04-11,48,100,2.6950158227848102
1188,2016-04-12,48,104,2.3825029423303254
1189,2016-04-13,48,84,2.3163437236731257
1190,2016-04-14,48,34,2.0090744101633393
1191,2016-04-15,48,40,2.328154604016673
1192,2016-04-16,48,41,2.8945831981835872
1193,2016-04-17,48,41,4.146295294753921
1194,2016-04-18,48,38,3.7777405296681192
1195,2016-04-19,48,45,3.813469675599436
1196,2016-04-20,48,45,3.230879199428163
1197,2016-04-21,48,55,2.793949304987735
1198,2016-04-22,48,51,2.604421634425582
1199,2016-04-23,48,48,3.2329635499207607
1200,2016-04-24,48,58,3.752434648898001
1201,2016-04-25,48,43,2.488040285354595
1202,2016-04-26,48,45,2.5141592920353983
1203,2016-04-27,48,77,2.2252410166520598
1204,2016-04-28,48,72,2.459332393041843
1205,2016-04-29,48,69,2.4927360774818403
1206,2016-04-30,48,76,3.7074481074481076
1207,2016-05-01,48,76,4.501714285714286
1208,2016-05-02,48,63,3.4401879291651607
1209,2016-05-03,48,86,3.272557094721078
1210,2016-05-04,48,88,2.896629213483146
1211,2016-05-05,48,80,2.588785046728972
1212,2016-05-06,48,82,2.638655462184874
1213,2016-05-07,48,77,2.7215555555555557
1214,2016-05-08,48,77,2.62142152023692
1215,2016-05-09,48,61,2.740573770491803
1216,2016-05-10,48,72,2.797285067873303
1217,2016-05-11,48,54,2.3872229465449806
1218,2016-05-12,48,58,2.2084837545126352
1219,2016-05-13,48,53,2.281788351107465
1220,2016-05-14,48,56,2.8917410714285716
1221,2016-05-15,48,47,3.358611825192802
1222,2016-05-16,48,52,2.5081632653061225
1223,2016-05-17,48,53,2.400892857142857
1224,2016-05-18,48,57,2.3879151291512914
1225,2016-05-19,48,60,2.0975948196114707
1226,2016-05-20,48,50,2.241283676703645
1227,2016-05-21,48,60,2.771445020149683
1228,2016-05-22,48,59,3.100080927974103
1229,2016-05-23,48,56,2.7560475604756047
1230,2016-05-24,48,60,2.463330029732408
1231,2016-05-25,48,60,2.15962441314554
1232,2016-05-26,48,113,2.1111613194758245
1233,2016-05-27,48,145,3.1918202764976957
1234,2016-05-28,48,129,3.115810968494749
1235,2016-05-29,48,131,3.7017876489707477
1236,2016-05-30,48,117,3.249796913078798
1237,2016-05-31,48,134,4.198805760449596
1238,2016-06-01,48,116,3.059299191374663
1239,2016-06-02,48,123,3.146533831465338
1240,2016-06-03,48,103,3.2433561123766137
1241,2016-06-04,48,102,3.7423756019261636
1242,2016-06-05,48,100,4.2356990268217425
1243,2016-06-06,48,86,3.1266170129361033
1244,2016-06-07,48,77,2.6503014642549525
1245,2016-06-08,48,84,2.5038793103448276
1246,2016-06-09,48,81,2.4381374722838136
1247,2016-06-10,48,95,2.2676831850910633
1248,2016-06-11,48,96,2.775933609958506
1249,2016-06-12,48,104,3.112496536436686
1250,2016-06-13,48,99,2.654932839277443
1251,2016-06-14,48,86,2.239223117006158
1252,2016-06-15,48,108,2.345326897762176
1253,2016-06-16,48,107,2.2896670990056203
1254,2016-06-17,48,89,2.372692307692308
1255,2016-06-18,48,113,2.4166879305945392
1256,2016-06-19,48,100,2.586558577405858
1257,2016-06-20,48,103,2.661493288590604
1258,2016-06-21,48,104,2.3682065217391304
1259,2016-06-22,48,117,2.3572407492005483
1260,2016-06-23,48,72,2.49718574108818
1261,2016-06-24,48,67,2.5608622147083686
1262,2016-06-25,48,67,2.926325247079964
1263,2016-06-26,48,69,3.1615684093437153
1264,2016-06-27,48,60,2.405393258426966
1265,2016-06-28,48,59,2.2736139630390144
1266,2016-06-29,48,65,1.9567695961995248
1267,2016-06-30,48,73,2.232034632034632
1268,2016-07-01,48,71,3.2763419483101393
1269,2016-07-02,48,64,3.780703913364509
1270,2016-07-03,48,65,3.8771176330231447
1271,2016-07-04,48,53,3.249179131703758
1272,2016-07-05,48,70,2.784489477786438
1273,2016-07-06,48,71,2.87143386439422
1274,2016-07-07,48,0,2.5307588684328692
1275,2016-07-08,48,50,2.4604758250191865
1276,2016-07-09,48,49,2.921698930944814
1277,2016-07-10,48,52,3.2360881542699724
1278,2016-07-11,48,48,2.6027789129546384
